"","Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_MRP","Outlet_Identifier","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","source","Item_Type_Combined","Outlet_Years"
"5364","FDY48","14","0",0.023783007,104.0332,"OUT045","0","2","1",1435.4648,"train","0",11
"5365","FDK16",NA,"0",0.114771298,93.9094,"OUT027","1","3","3",3903.5854,"train","0",28
"5366","FDT16","9.895","1",0.048662357,261.7278,"OUT046","0","1","1",4685.9004,"train","0",16
"5367","FDC26","10.195","0",0.211539389,110.9886,"OUT010","0","3","0",111.1886,"train","0",15
"5368","DRJ47","18.25","0",0.044430561,174.208,"OUT018","1","3","2",2596.62,"train","1",4
"5369","FDQ04","6.4","0",0.141860161,41.0796,"OUT010","0","3","0",41.2796,"train","0",15
"5370","FDN40","5.88","0",0.0659527800739932,154.2998,"OUT046","0","1","1",1999.3974,"train","0",16
"5371","FDS39","6.895","0",0.022441883,143.8812,"OUT013","2","3","1",2707.1428,"train","0",26
"5372","FDC11","20.5","0",0.142370445,90.6172,"OUT018","1","3","2",1427.4752,"train","0",4
"5373","FDQ39","14.8","0",0.13564792,190.8846,"OUT010","0","3","0",191.0846,"train","0",15
"5374","FDB33","17.75","0",0.014602837,158.6262,"OUT049","1","1","1",3819.0288,"train","0",14
"5375","FDU27","18.6","1",0.28701714,48.8376,"OUT010","0","3","0",47.9376,"train","0",15
"5376","FDM44","12.5","0",0.031112643,104.999,"OUT045","0","2","1",1444.786,"train","0",11
"5377","FDT32","19","1",0.065621523,186.5214,"OUT035","0","2","1",5275.7992,"train","0",9
"5378","DRC13","8.26","1",0.032573725,125.073,"OUT018","1","3","2",985.384,"train","1",4
"5379","NCO07","9.06","0",0.009776268,213.756,"OUT046","0","1","1",1065.28,"train","2",16
"5380","FDJ16","9.195","0",0.115353642,58.9246,"OUT018","1","3","2",926.7936,"train","0",4
"5381","FDB22",NA,"0",0.110901004,155.0998,"OUT027","1","3","3",2768.3964,"train","0",28
"5382","NCS30","5.945","0",0.093214866,129.1652,"OUT045","0","2","1",2841.6344,"train","2",11
"5383","FDQ59",NA,"1",0.0659527800739932,84.5908,"OUT027","1","3","3",3020.0688,"train","0",28
"5384","FDI38","13.35","1",0.014649641,207.3638,"OUT049","1","1","1",5797.7864,"train","0",14
"5385","FDR52","12.65","1",0.07603021,189.0846,"OUT035","0","2","1",4012.7766,"train","0",9
"5386","FDT15","12.15","1",0.042855388,181.695,"OUT018","1","3","2",2929.52,"train","0",4
"5387","FDR52",NA,"1",0.133144259,190.8846,"OUT019","0","1","0",191.0846,"train","0",28
"5388","FDS60","20.85","0",0.032580705,180.066,"OUT018","1","3","2",2157.192,"train","0",4
"5389","FDK52","18.25","0",0.0659527800739932,224.1062,"OUT018","1","3","2",4965.5364,"train","0",4
"5390","FDA04","11.3","1",0.066865326,260.1962,"OUT045","0","2","1",2848.9582,"train","0",11
"5391","NCQ53","17.6","0",0.018943666,237.359,"OUT045","0","2","1",6145.334,"train","2",11
"5392","FDN28","5.88","1",0.030371121,101.799,"OUT018","1","3","2",1960.781,"train","0",4
"5393","FDU12",NA,"1",0.132630345,263.8568,"OUT019","0","1","0",790.9704,"train","0",28
"5394","FDT03","21.25","0",0.01001904,184.6608,"OUT045","0","2","1",367.5216,"train","0",11
"5395","FDY57","20.2","1",0.121254236,94.5752,"OUT046","0","1","1",1821.6288,"train","0",16
"5396","FDH56","9.8","1",0.063764099,113.8492,"OUT013","2","3","1",1737.738,"train","0",26
"5397","DRM23","16.6","0",0.136286138,171.4422,"OUT018","1","3","2",2241.7486,"train","1",4
"5398","FDZ07",NA,"1",0.164391573,62.8194,"OUT019","0","1","0",61.9194,"train","0",28
"5399","FDK40","7.035","0",0.02189371,262.791,"OUT045","0","2","1",3681.874,"train","0",11
"5400","FDU04","7.93","0",0.0659527800739932,121.8414,"OUT046","0","1","1",2802.3522,"train","0",16
"5401","DRL37","15.5","0",0.0659527800739932,41.377,"OUT017","0","2","1",649.155,"train","1",6
"5402","FDT26",NA,"1",0.067624438,120.944,"OUT027","1","3","3",1078.596,"train","0",28
"5403","FDT24","12.35","1",0.186236236,78.7328,"OUT045","0","2","1",1390.1904,"train","0",11
"5404","FDX57",NA,"1",0.047037323,96.4068,"OUT027","1","3","3",2624.5836,"train","0",28
"5405","FDA55",NA,"1",0.099780431,225.2088,"OUT019","0","1","0",447.4176,"train","0",28
"5406","NCN05","8.235","0",0.014488997,183.795,"OUT045","0","2","1",2929.52,"train","2",11
"5407","FDR58","6.675","0",0.04200648,92.6462,"OUT045","0","2","1",1665.8316,"train","0",11
"5408","FDX47","6.55","1",0.034575546,156.5288,"OUT013","2","3","1",1571.288,"train","0",26
"5409","NCH54","13.5","0",0.072965144,160.692,"OUT018","1","3","2",1917.504,"train","2",4
"5410","NCH42","6.86","0",0.036530411,227.801,"OUT035","0","2","1",3904.917,"train","2",9
"5411","FDH56","9.8","1",0.063946629,116.6492,"OUT045","0","2","1",2316.984,"train","0",11
"5412","FDQ48","14.3","1",0.034551415,98.1726,"OUT018","1","3","2",685.1082,"train","0",4
"5413","FDN20","19.35","0",0.026329989,169.2474,"OUT017","0","2","1",3705.8428,"train","0",6
"5414","FDA15","9.3","0",0.016009057,250.6092,"OUT013","2","3","1",6474.2392,"train","0",26
"5415","FDS48",NA,"0",0.048637888,149.7708,"OUT019","0","1","0",150.4708,"train","0",28
"5416","FDW02","4.805","1",0.037852995,126.2704,"OUT018","1","3","2",3629.9416,"train","0",4
"5417","FDN03",NA,"1",0.015016891,248.6408,"OUT027","1","3","3",6759.2016,"train","0",28
"5418","FDF57","14.5","1",0.059160135,170.7448,"OUT017","0","2","1",2045.3376,"train","0",6
"5419","DRM37","15.35","0",0.096379585,196.5768,"OUT035","0","2","1",4729.8432,"train","1",9
"5420","NCD54","21.1","0",0.029008944,143.3786,"OUT046","0","1","1",866.8716,"train","2",16
"5421","NCQ42",NA,"0",0.039078047,128.3678,"OUT027","1","3","3",3179.195,"train","2",28
"5422","FDW49","19.5","0",0.082536604,177.2002,"OUT035","0","2","1",2149.2024,"train","0",9
"5423","DRI03","6.03","0",0.0226848,178.1028,"OUT013","2","3","1",4604.6728,"train","1",26
"5424","FDD14","20.7","0",0.170152831,182.6266,"OUT045","0","2","1",2581.9724,"train","0",11
"5425","FDN02","16.5","0",0.073827748,208.8638,"OUT046","0","1","1",2484.7656,"train","0",16
"5426","FDQ45",NA,"1",0.010864186,185.3608,"OUT027","1","3","3",5329.0632,"train","0",28
"5427","FDX56","17.1","1",0.07436116,206.1638,"OUT018","1","3","2",4141.276,"train","0",4
"5428","FDE51",NA,"1",0.168901843,43.4086,"OUT019","0","1","0",44.6086,"train","0",28
"5429","FDT47","5.26","1",0.02455854,95.6068,"OUT045","0","2","1",2332.9632,"train","0",11
"5430","FDM22","14","1",0.041949832,54.064,"OUT035","0","2","1",1118.544,"train","0",9
"5431","FDB27","7.575","0",0.055502454,196.5768,"OUT045","0","2","1",1576.6144,"train","0",11
"5432","FDE02",NA,"0",0.120663214,95.6778,"OUT027","1","3","3",2910.2118,"train","0",28
"5433","FDD38","16.75","1",0.00819018,103.7674,"OUT035","0","2","1",2852.2872,"train","0",9
"5434","FDF34","9.3","1",0.014098693,197.7084,"OUT017","0","2","1",3372.9428,"train","0",6
"5435","FDP15","15.2","0",0.0659527800739932,256.033,"OUT010","0","3","0",1281.665,"train","0",15
"5436","NCI29","8.6","0",0.032806066,143.6154,"OUT017","0","2","1",2127.231,"train","2",6
"5437","FDU27","18.6","1",0.172446822,47.1376,"OUT017","0","2","1",767.0016,"train","0",6
"5438","NCD55",NA,"0",0.024213354,42.4454,"OUT027","1","3","3",293.6178,"train","2",28
"5439","FDU37","9.5","1",0.0659527800739932,79.596,"OUT046","0","1","1",1038.648,"train","0",16
"5440","FDA01","15","1",0.054685839,60.2904,"OUT017","0","2","1",1581.9408,"train","0",6
"5441","FDS13","6.465","0",0.124758619,264.1884,"OUT045","0","2","1",3444.8492,"train","0",11
"5442","FDK55","18.5","0",0.02586664,88.9172,"OUT018","1","3","2",1695.1268,"train","0",4
"5443","FDR36","6.715","1",0.121563385,43.7454,"OUT035","0","2","1",545.2902,"train","0",9
"5444","DRK49","14.15","0",0.035999599,41.5138,"OUT049","1","1","1",162.4552,"train","1",14
"5445","DRM23",NA,"0",0.0659527800739932,171.7422,"OUT027","1","3","3",6207.9192,"train","1",28
"5446","FDH47","13.5","1",0.21561193,98.6068,"OUT010","0","3","0",97.2068,"train","0",15
"5447","FDZ21","17.6","1",0.039381633,98.041,"OUT018","1","3","2",675.787,"train","0",4
"5448","FDI57","19.85","0",0.054331235,198.7768,"OUT017","0","2","1",4532.7664,"train","0",6
"5449","FDK26",NA,"1",0.056338482,184.624,"OUT019","0","1","0",1304.968,"train","0",28
"5450","FDQ36","7.855","1",0.161516894,37.0848,"OUT035","0","2","1",447.4176,"train","0",9
"5451","FDJ58",NA,"1",0.184359831,172.6764,"OUT019","0","1","0",858.882,"train","0",28
"5452","FDD45","8.615","0",0.116484721,94.1436,"OUT045","0","2","1",1134.5232,"train","0",11
"5453","FDG50","7.405","0",0.015302764,89.9146,"OUT045","0","2","1",2189.1504,"train","0",11
"5454","FDO36",NA,"0",0.136417078,179.766,"OUT019","0","1","0",179.766,"train","0",28
"5455","NCW42","18.2","0",0.058707159,220.5456,"OUT018","1","3","2",3094.6384,"train","2",4
"5456","NCH18","9.3","0",0.074753743,246.4802,"OUT010","0","3","0",982.7208,"train","2",15
"5457","FDY59",NA,"0",0.031251369,93.3462,"OUT027","1","3","3",1018.0082,"train","0",28
"5458","NCO42","21.25","0",0.024705597,145.1102,"OUT045","0","2","1",1603.9122,"train","2",11
"5459","FDM45","8.655","1",0.088693595,122.5756,"OUT017","0","2","1",2181.1608,"train","0",6
"5460","NCV29","11.8","0",0.038235337,177.5686,"OUT010","0","3","0",711.0744,"train","2",15
"5461","FDT08",NA,"0",0.048980156,148.705,"OUT027","1","3","3",2996.1,"train","0",28
"5462","NCQ43",NA,"0",0.194874778,110.2912,"OUT019","0","1","0",218.3824,"train","2",28
"5463","NCA54","16.5","0",0.036611104,180.9318,"OUT013","2","3","1",3247.7724,"train","2",26
"5464","FDW55","12.6","1",0.0659527800739932,248.8092,"OUT035","0","2","1",6723.2484,"train","0",9
"5465","FDI10",NA,"1",0.07802465,171.4422,"OUT027","1","3","3",3448.844,"train","0",28
"5466","NCS53",NA,"0",0.157190017,156.8604,"OUT019","0","1","0",316.9208,"train","2",28
"5467","FDZ35",NA,"1",0.022170592,105.199,"OUT027","1","3","3",3199.169,"train","0",28
"5468","FDF10","15.5","1",0.156797787,148.6418,"OUT013","2","3","1",3972.8286,"train","0",26
"5469","FDO38","17.25","0",0.07325106,76.4986,"OUT017","0","2","1",778.986,"train","0",6
"5470","FDY45","17.5","0",0.026289984,253.7356,"OUT017","0","2","1",3815.034,"train","0",6
"5471","FDC40","16","1",0.065328932,78.4986,"OUT018","1","3","2",1791.6678,"train","0",4
"5472","NCO54","19.5","0",0.014296484,53.7614,"OUT049","1","1","1",1436.7964,"train","2",14
"5473","FDQ14","9.27","0",0.062038986,148.005,"OUT018","1","3","2",1797.66,"train","0",4
"5474","FDM10","18.25","0",0.075908374,213.4218,"OUT013","2","3","1",3846.9924,"train","0",26
"5475","DRK23","8.395","0",0.072383777,251.504,"OUT017","0","2","1",7084.112,"train","1",6
"5476","NCR17","9.8","0",0.024363026,114.0492,"OUT013","2","3","1",2085.2856,"train","2",26
"5477","FDG31",NA,"0",0.066351687,65.0826,"OUT019","0","1","0",193.7478,"train","0",28
"5478","FDH02","7.27","1",0.020823289,92.4488,"OUT045","0","2","1",996.0368,"train","0",11
"5479","DRH37","17.6","0",0.041851756,162.7526,"OUT017","0","2","1",3124.5994,"train","1",6
"5480","DRC36","13","1",0.045239326,174.1054,"OUT017","0","2","1",4377.635,"train","1",6
"5481","FDB56","8.75","1",0.074778547,186.3556,"OUT045","0","2","1",3567.3564,"train","0",11
"5482","NCK54","12.15","0",0.029583249,114.715,"OUT045","0","2","1",1048.635,"train","2",11
"5483","NCQ17","10.3","0",0.0659527800739932,154.663,"OUT013","2","3","1",2816.334,"train","2",26
"5484","FDM13","6.425","0",0.063432676,132.8626,"OUT018","1","3","2",524.6504,"train","0",4
"5485","FDT44","16.6","0",0.103406065,116.4466,"OUT018","1","3","2",1178.466,"train","0",4
"5486","FDO28",NA,"0",0.126585095,122.4098,"OUT019","0","1","0",120.5098,"train","0",28
"5487","NCK07","10.65","0",0.04896208,165.8526,"OUT017","0","2","1",3946.8624,"train","2",6
"5488","NCP05","19.6","0",0.025286583,151.8024,"OUT046","0","1","1",1366.2216,"train","2",16
"5489","FDX11","16","1",0.106752081,181.4634,"OUT046","0","1","1",1090.5804,"train","0",16
"5490","FDS52","8.89","0",0.005485618,99.3016,"OUT045","0","2","1",607.2096,"train","0",11
"5491","FDB14","20.25","1",0.102932246,93.212,"OUT045","0","2","1",1304.968,"train","0",11
"5492","NCY06",NA,"0",0.060888514,130.1968,"OUT027","1","3","3",1565.9616,"train","2",28
"5493","FDS45","5.175","1",0.029662795,105.2622,"OUT017","0","2","1",2328.9684,"train","0",6
"5494","DRF23","4.61","0",0.0659527800739932,173.8396,"OUT046","0","1","1",1221.0772,"train","1",16
"5495","FDD33",NA,"0",0.0659527800739932,231.9642,"OUT027","1","3","3",6970.926,"train","0",28
"5496","NCA53","11.395","0",0.009918699,49.4034,"OUT018","1","3","2",777.6544,"train","2",4
"5497","FDC46","17.7","0",0.116520447,186.0266,"OUT035","0","2","1",2950.8256,"train","0",9
"5498","NCW41","18","0",0.015447454,159.2604,"OUT035","0","2","1",3961.51,"train","2",9
"5499","FDZ39","19.7","1",0.018098194,104.599,"OUT018","1","3","2",309.597,"train","0",4
"5500","FDE51","5.925","1",0.097012989,42.9086,"OUT017","0","2","1",758.3462,"train","0",6
"5501","FDG32",NA,"0",0.17514326,222.3772,"OUT027","1","3","3",9562.2196,"train","0",28
"5502","NCK07","10.65","0",0.048785427,163.9526,"OUT045","0","2","1",1644.526,"train","2",11
"5503","NCQ41","14.8","0",0.019476708,193.0794,"OUT035","0","2","1",3901.588,"train","2",9
"5504","FDL36","15.1","0",0.076229769,90.483,"OUT045","0","2","1",1617.894,"train","0",11
"5505","FDQ26","13.5","1",0.0659527800739932,57.8562,"OUT049","1","1","1",711.0744,"train","0",14
"5506","FDR02","16.7","0",0.022190488,113.1886,"OUT017","0","2","1",3335.658,"train","0",6
"5507","FDV59","13.35","0",0.0659527800739932,217.6166,"OUT018","1","3","2",3265.749,"train","0",4
"5508","FDZ33","10.195","0",0.0659527800739932,147.2076,"OUT010","0","3","0",739.038,"train","0",15
"5509","NCT41","15.7","0",0.05610384,153.5024,"OUT045","0","2","1",2580.6408,"train","2",11
"5510","FDB17","13.15","0",0.061381589,179.9976,"OUT010","0","3","0",181.0976,"train","0",15
"5511","FDN44","13.15","0",0.022795611,160.192,"OUT046","0","1","1",1597.92,"train","0",16
"5512","FDE45","12.1","0",0.040323731,180.0002,"OUT013","2","3","1",4656.6052,"train","0",26
"5513","FDG47","12.8","0",0.070012633,262.8252,"OUT017","0","2","1",2885.5772,"train","0",6
"5514","NCP02",NA,"0",0.044591774,59.6562,"OUT027","1","3","3",2192.4794,"train","2",28
"5515","FDW02","4.805","1",0.037699423,125.5704,"OUT046","0","1","1",3880.2824,"train","0",16
"5516","NCM53","18.75","0",0.052040915,105.728,"OUT046","0","1","1",2024.032,"train","2",16
"5517","FDD47","7.6","1",0.142292265,171.3448,"OUT013","2","3","1",3238.4512,"train","0",26
"5518","FDE28","9.5","1",0.132521929,228.6668,"OUT035","0","2","1",4146.6024,"train","0",9
"5519","FDV12","16.7","1",0.061122656,100.0384,"OUT018","1","3","2",2463.46,"train","0",4
"5520","FDE36","5.26","1",0.041942549,165.4868,"OUT018","1","3","2",2293.0152,"train","0",4
"5521","FDU45","15.6","1",0.035506142,112.4518,"OUT046","0","1","1",3301.7022,"train","0",16
"5522","FDP28","13.65","1",0.080573371,260.1936,"OUT013","2","3","1",3914.904,"train","0",26
"5523","FDH33","12.85","0",0.121972274,43.1428,"OUT045","0","2","1",703.0848,"train","0",11
"5524","FDO44","12.6","0",0.087436672,109.9228,"OUT035","0","2","1",663.1368,"train","0",9
"5525","FDR07",NA,"0",0.136119549,94.1094,"OUT019","0","1","0",190.4188,"train","0",28
"5526","FDJ45","17.75","0",0.073396761,35.1216,"OUT035","0","2","1",830.9184,"train","0",9
"5527","FDS59","14.8","1",0.073468631,110.857,"OUT010","0","3","0",329.571,"train","0",15
"5528","FDU34","18.25","0",0.075132353,125.9046,"OUT013","2","3","1",2365.5874,"train","0",26
"5529","NCL06","14.65","0",0.120624771,261.7594,"OUT010","0","3","0",523.3188,"train","2",15
"5530","FDR37","16.5","1",0.110888167,181.6292,"OUT010","0","3","0",1094.5752,"train","0",15
"5531","NCM53","18.75","0",0.052252908,105.728,"OUT018","1","3","2",1704.448,"train","2",4
"5532","DRG25","10.5","0",0.019046089,188.424,"OUT035","0","2","1",2237.088,"train","1",9
"5533","DRE25","15.35","0",0.073397129,91.912,"OUT049","1","1","1",2609.936,"train","1",14
"5534","FDZ45","14.1","0",0.067011609,197.1084,"OUT045","0","2","1",2182.4924,"train","0",11
"5535","NCV53","8.27","0",0.031490111,239.088,"OUT010","0","3","0",719.064,"train","2",15
"5536","FDR55","12.15","1",0.132621594,190.1872,"OUT018","1","3","2",3781.744,"train","0",4
"5537","FDS47",NA,"0",0.0659527800739932,87.6856,"OUT027","1","3","3",1845.5976,"train","0",28
"5538","DRG27","8.895","0",0.105110692,41.1138,"OUT046","0","1","1",690.4346,"train","1",16
"5539","FDA02","14","1",0.02976887,145.4786,"OUT049","1","1","1",1300.3074,"train","0",14
"5540","FDF45","18.2","1",0.012229464,56.8904,"OUT045","0","2","1",1406.1696,"train","0",11
"5541","FDZ58","17.85","0",0.052176861,122.8072,"OUT046","0","1","1",857.5504,"train","0",16
"5542","NCH30","17.1","0",0.06725846,115.186,"OUT049","1","1","1",2490.092,"train","2",14
"5543","FDN03","9.8","1",0.025257508,248.5408,"OUT010","0","3","0",751.0224,"train","0",15
"5544","FDH12","9.6","0",0.085085743,105.128,"OUT049","1","1","1",1065.28,"train","0",14
"5545","NCH54","13.5","0",0.12163321,161.692,"OUT010","0","3","0",159.792,"train","2",15
"5546","DRH01","17.5","0",0.098102581,172.9738,"OUT045","0","2","1",4344.345,"train","1",11
"5547","FDX01",NA,"0",0.024047319,115.515,"OUT027","1","3","3",1980.755,"train","0",28
"5548","FDD34","7.945","0",0.01596609,163.521,"OUT017","0","2","1",1794.331,"train","0",6
"5549","FDC53",NA,"0",0.008792907,96.7384,"OUT027","1","3","3",2956.152,"train","0",28
"5550","FDO28","5.765","0",0.072238195,120.0098,"OUT013","2","3","1",1687.1372,"train","0",26
"5551","DRJ51","14.1","0",0.08849163,231.1668,"OUT017","0","2","1",7602.1044,"train","1",6
"5552","FDD14","20.7","0",0.170500183,184.1266,"OUT018","1","3","2",1659.8394,"train","0",4
"5553","FDW35","10.6","0",0.011134397,42.8454,"OUT018","1","3","2",167.7816,"train","0",4
"5554","NCH18","9.3","0",0.044730667,245.1802,"OUT049","1","1","1",2456.802,"train","2",14
"5555","FDK20","12.6","1",0.04179272,122.0072,"OUT017","0","2","1",1347.5792,"train","0",6
"5556","FDY47","8.6","1",0.054484461,130.131,"OUT046","0","1","1",1557.972,"train","0",16
"5557","FDG32","19.85","0",0.175849067,222.0772,"OUT013","2","3","1",2001.3948,"train","0",26
"5558","FDC20","10.65","0",0.024069113,56.2272,"OUT018","1","3","2",559.272,"train","0",4
"5559","NCS29","9","0",0.06953231,266.5884,"OUT035","0","2","1",6624.71,"train","2",9
"5560","FDG53","10","0",0.045848263,138.518,"OUT035","0","2","1",2237.088,"train","0",9
"5561","FDV26","20.25","1",0.076160451,196.2794,"OUT046","0","1","1",2731.1116,"train","0",16
"5562","FDE40","15.6","1",0.099704558,63.1194,"OUT017","0","2","1",1300.3074,"train","0",6
"5563","FDM02","12.5","1",0.073735058,87.1198,"OUT046","0","1","1",1657.1762,"train","0",16
"5564","FDU11","4.785","0",0.0931174,118.6098,"OUT017","0","2","1",361.5294,"train","0",6
"5565","FDB51","6.92","0",0.038446805,63.5852,"OUT035","0","2","1",751.0224,"train","0",9
"5566","FDQ03","15","1",0.078172471,238.8248,"OUT045","0","2","1",3555.372,"train","0",11
"5567","DRK35","8.365","0",0.071992202,38.3506,"OUT045","0","2","1",986.7156,"train","1",11
"5568","FDZ32","7.785","1",0.038210084,103.8964,"OUT045","0","2","1",946.7676,"train","0",11
"5569","FDU38","10.8","0",0.0824812,191.6504,"OUT013","2","3","1",2492.7552,"train","0",26
"5570","DRM11","6.57","0",0.066069578,261.0278,"OUT046","0","1","1",4165.2448,"train","1",16
"5571","FDS36","8.38","1",0.046848322,110.557,"OUT013","2","3","1",3844.995,"train","0",26
"5572","FDO52","11.6","1",0.077164595,172.5106,"OUT046","0","1","1",2566.659,"train","0",16
"5573","FDA04","11.3","1",0.066833743,257.2962,"OUT049","1","1","1",2330.9658,"train","0",14
"5574","NCE31","7.67","0",0.185596553,35.7216,"OUT018","1","3","2",69.2432,"train","2",4
"5575","FDC33","8.96","1",0.068925304,196.9768,"OUT035","0","2","1",2759.0752,"train","0",9
"5576","FDS33","6.67","1",0.12367891,88.9514,"OUT045","0","2","1",885.514,"train","0",11
"5577","NCJ05","18.7","0",0.046348967,153.6682,"OUT017","0","2","1",1677.1502,"train","2",6
"5578","FDN51","17.85","1",0.021065311,261.5936,"OUT017","0","2","1",6002.8528,"train","0",6
"5579","FDZ10",NA,"0",0.077849833,127.202,"OUT019","0","1","0",506.008,"train","0",28
"5580","NCQ30","7.725","0",0.029236727,123.8414,"OUT017","0","2","1",1340.2554,"train","2",6
"5581","FDL09","19.6","1",0.127929521,167.4816,"OUT013","2","3","1",3691.1952,"train","0",26
